review_user_id,review_user_name,num_reviews,unique_municipalities,num_responses
110859786728350888154,Ieishia Sanchez,1,1,0
100271483926397569164,John Neidig,1,1,0
100271544513073420719,BrandyLee Fritzen,1,1,0
110860364134991214683,Frank Sheaffer,1,1,1
110860645229896086913,Donna Fox,1,1,0
110860848764413297959,Mounir Badawy,1,1,1
110860882079163950531,Linda McGettigan,1,1,0
110861254107220648201,Reuben oberholtzer,1,1,0
110861359947151870075,Denzel Edmonds,1,1,0
110862441911645832682,Wendessa Kover,1,1,0
110863008178472238365,Landon Hess,1,1,0
110863068120375043461,Emily Forney,1,1,0
110863223950826805931,Mixhael Bonner,1,1,0
110863257416576685687,tony alston jr,1,1,0
110863356565525073455,Alex Martin,1,1,0
110863757179745120416,Tangie Myers,1,1,0
110863968074303760937,Grace Evans,1,1,0
110864730754059807250,T. Snyder,1,1,1
110864849190712292560,nischay reddy devunuri,1,1,0
110864952941183960640,Christina De,1,1,0
110865243506834330348,michaelene Heston,1,1,1
110865426257118513569,Hannah Fernau,1,1,0
110865675257281423768,Tina Turturici,1,1,1
110866505097051944276,Monique Melonson,1,1,0
110866625928752351381,Molly Exten,1,1,0
110867055512615052332,Xrge Art,1,1,1
110867108821793829892,MIKE LANCASTER,1,1,0
110867335869025958857,Michael Gibboni,1,1,0
110867362046040660690,Sydney Harris,1,1,0
100271902341346210302,Kimberley Miller,1,1,0
110867530592525790573,DAN'AMATION Grucza,1,1,0
110867628203684004691,Robert Byrne,1,1,0
110867762187162894200,Karen Van Abbema,1,1,1
110867918587216770584,Albert Mccollick,1,1,0
110867984843445718102,Claire Dodson,1,1,0
100272075455735944087,theodamuswebb,1,1,0
110868434641537931472,Roberto Santiago,1,1,0
100272217319035067813,Colleen Galie,1,1,0
100272479714034400302,Robert Moore,1,1,0
110869413515958893916,Don Michel Fall,1,1,0
110869488600714493192,Taylor M,1,1,0
110869787294623234403,Joshua Lieter,1,1,0
100272780042451964019,Ron Kraemer,1,1,0
100272783052298427348,Cianne Landis,1,1,0
110870327908041678140,Sharon Merkle,1,1,0
110870643800838914128,Katrina Hameed,1,1,0
110870746893680439895,Evan Schreyer,1,1,0
100273081203853695125,Matthew Oconnell,1,1,1
110871201133654981129,Linda Quinones,1,1,1
110871472566206836489,Peggy Wagner,1,1,0
110871537329580160704,Charles Clawson,1,1,1
110871874675076153800,Myra,1,1,0
110872114140065940594,Chris Fitts,1,1,0
110872419953443563856,Mike Donnelly,1,1,0
110872501292583496738,Jonathan Giron,1,1,0
110872601016636212188,Joe Matthews,1,1,0
110872969649308762060,Butterflykiss127 Miller,1,1,0
110873042537463963963,Berserk Leon,1,1,0
110873176022355288451,Tom Rauh,1,1,0
110873225741733438380,AJ Hecker,1,1,0
110873232736636541029,Lauren Farmer,1,1,0
110873344036141249860,Jarrod Siket,1,1,0
110873367146206549472,Dean Mroz,1,1,1
110873467779562100750,Caleb Neubert,1,1,1
110874008454769478701,Kimberley Fawkes,1,1,0
100273743438310397925,Sarah Block,1,1,0
110874034970753184504,Kamentha Bostic,1,1,0
110874475008383558298,Terraaxiia K,1,1,0
110874603928302855484,Jonathan Masanto,1,1,0
100274094768078711300,Carroll Tillman,1,1,0
110876268097621042615,Hope McNamee,1,1,0
110876285572254048098,Chris Fatzinger,1,1,1
110876346718608885187,John Antczak,1,1,0
110876380725214005404,Melissa Hitzfeld,1,1,1
110876702455674135999,CMK,1,1,0
110876752634462492443,Jackie Olson,1,1,1
110876765747799227837,Quinn Craig,1,1,1
110877095226087966186,Danny Rosenberg,1,1,0
110877176711441059519,ZayPlugz,1,1,0
110877830989626369870,Thomas Clay,1,1,0
110878063373684594533,Jennifer simon,1,1,0
110878190260271567611,Emily Rindone,1,1,0
110878525031136290832,Jamie Blackwell,1,1,1
100274327444365205765,Jessica Kamerer,1,1,0
110878932416956430838,Barbara Jennings,1,1,1
110879225128182103583,bruce weitz,1,1,0
110879489820148040904,Elena Scalise,1,1,0
110879633863492396202,evan graveno,1,1,0
110879946704726081359,Shelby Foster,1,1,0
110880004562132064381,Miles Smith,1,1,0
110880231000358172305,Vickie Alcorn,1,1,0
100274377229663682638,Donald Jester,1,1,0
100274930405689667424,BlackTaffy,1,1,0
110880329688749731480,Rose Tucker,1,1,0
100274953862811610533,jenny turner,1,1,0
110880694584963344040,Autumn Shaner,1,1,0
110880792472952625918,James Reardon,1,1,1
100274995086360509783,Bob Newman,1,1,0
110880855672413474787,Chris Nielsen,1,1,0
110880916740982437506,Adam Buchanan,1,1,0
110881064037135312470,d d,1,1,0
110881917674840814634,Cheryl Boyer,1,1,0
110881944952188640214,Jon Tuazon,1,1,1
110881973292692467211,Shail Shetye,1,1,0
110882144246866394569,ryan matthew,1,1,0
110882343333701091335,Jaclyn Chen,1,1,0
110882376405355911130,Sean Bordier,1,1,0
110882921205809610207,Ramón Román,1,1,0
110883023435702095440,LifestyleHolidaysVacationClubVRennie Rennie,1,1,0
100275314070858440295,Debbie Kahl,1,1,0
110883507508839437268,Kathy Martin-Kaplan,1,1,0
110883720744896517160,Guillermo Rodríguez,1,1,0
110883964001113261569,Rod Sauers,1,1,1
110883994218576116771,Michele Gentile Marziano,1,1,1
110884222148030795502,Dominga Horner,1,1,0
100275447205525538002,Patti Murphy,1,1,1
100275600544288830667,Jon Tice,1,1,0
100275660290125315900,Mitch Hatz,1,1,0
110884882430317355547,Katie D'Amico,1,1,0
110885101882705730496,Jack Gresch,1,1,0
110885105436552909816,K. Dougherty,1,1,0
110885371295360173134,David Vey Jr,1,1,0
110885753172740250813,Bill Clinton,1,1,0
110885779665008706163,Tom O'Hagan,1,1,1
110885907823382745146,Stacy Durborow,1,1,0
110886127496966593747,Raman Kaul,1,1,0
110886159802954807600,Leigh's Adventures,1,1,0
100275731483478047493,Chris Toms,1,1,0
110886600726777975379,Clarence R Swann,1,1,0
100276502255282609476,Jacqueline Schindele,1,1,0
110886788005048516200,Brian Sprows,1,1,0
110887067996745763564,Jim McInerney,1,1,0
110887543162167793745,Steve Outterbridge,1,1,0
110887583172990304634,Thomas Gonzalez,1,1,0
110887814217691838042,Scott Bagonyi,1,1,0
110888062934423130726,Treon Jones,1,1,0
110888511144364701146,it's Ray Ray Love,1,1,0
100276958643893696152,Paul Domoras,1,1,0
110888714434623542674,Alex Carroll,1,1,0
110889115004261252850,Peter Wanchisen,1,1,1
110889246215280938080,Rebecca Perschon,1,1,0
110889335580888577656,Morgan Bellamy,1,1,0
110889623548586577469,Steve Jordan,1,1,0
110889665859941597249,Will Wieland,1,1,0
110889948837262771550,Gerald Mazur,1,1,1
110890320432243546680,Andrew Bastin,1,1,0
110890516411198325187,Jay Dolby,1,1,0
100277006041649199726,mark zellman,1,1,1
110891431958890979567,Xavier Poblete,1,1,0
110891524590740787513,Daniel James,1,1,0
110891595741267286541,john Gormley,1,1,0
100277089172217497910,Holly Keiper,1,1,0
110891818335804749505,Gail Kocher,1,1,0
100277558713914539067,Patrick Williams,1,1,0
100277678595688949921,J. N.,1,1,0
110892198393278819282,Colleen Hennessey,1,1,0
110892528035351840885,Steve Schumacher,1,1,0
110892778362345983443,Kyle Duncan,1,1,0
110893408278425368096,Craig Beyer,1,1,0
100277827639220416717,Aldo DeLuca,1,1,0
110893907258554444698,Malik Francis,1,1,0
110894030201030602626,Joshua Watts,1,1,0
110894137841179945758,Amanda Casciano,1,1,0
110894181995484829273,Alison Cawley,1,1,1
110894187599246906093,phil bullock,1,1,0
110894665357666488378,Alison Link,1,1,1
110894769263675626534,Shannon Judisky,1,1,1
110894787336000135746,Elizabeth Kort,1,1,1
110894937503477813414,Tracey Croom,1,1,1
110895104901290552138,Chris Love,1,1,0
110895112626791721676,Greg Soto,1,1,0
110895262260584243563,john mckinney,1,1,0
110895398830533513411,Carrie Padula,1,1,1
110895639633045320382,John,1,1,0
110895763948675020444,Ellen Knapp,1,1,0
110895836807096203204,Sue Sweeney,1,1,0
110895869774936660768,Mzdoodles,1,1,0
110895941092643585795,Jamie Alberti,1,1,0
110896048785064276630,Vincent DiAngelus,1,1,1
100277835239728981681,Bernadette Graves,1,1,0
100277905344587185250,Anthony marocco,1,1,0
110896759193377886410,Michael Alcott,1,1,0
110896943852444107261,Jeremy Bost,1,1,0
110896983967923976595,Susan Naugle,1,1,0
110897404124472165777,pghpete peter,1,1,0
110897663132510543633,Kyle Henkel,1,1,1
110897823055745913780,jason gardner,1,1,1
110898204895759646409,Shana Williams,1,1,1
110898580477445491098,antoinette shughart,1,1,0
110898663294605262434,James Dols,1,1,0
110898812997485770227,Jeckman 072,1,1,0
110899217465129086928,Adriana Naomi Santiago Ruiz,1,1,0
110899536502559555495,Byron Blanchard,1,1,0
110900221736030857752,James Smallidge,1,1,0
110900311668829594245,J Rose,1,1,0
100278018381827875834,Be Nice,1,1,0
110900723511173382460,Joshua Ison,1,1,0
110900836551670686459,Carolann Ewen,1,1,0
110900841589061007354,Julie Klinger,1,1,0
110900976941603423609,Scott Messner,1,1,0
110901276600792618379,David Torres,1,1,0
110901516247241739110,Jonathan Kunkle,1,1,0
100278518551580225387,Dave Kessler,1,1,0
110902332766885165292,Daniel Dopsovic,1,1,0
110902478859475493243,Art V,1,1,0
110902636210752127988,Fabián Reza-Arredondo,1,1,0
100278549541153857343,Jeffery,1,1,0
110902914447081480612,Brian Lee,1,1,0
110903060403415505111,Joseph Dougherty,1,1,0
100278988094930731879,Doc,1,1,0
110903611079827937975,Kyle Dolan,1,1,1
110903734517445929725,Collin A. Monk,1,1,1
110904906733015540424,HERES JOHNNY,1,1,1
110904913000939221084,Bob Messinger,1,1,1
110904956747369887436,Joe Klaiber,1,1,0
110905025384189209963,Shops Alot,1,1,0
110905317808372319075,Kyle Thoby,1,1,0
110905721286381212158,a k,1,1,0
110906086449140209340,Sarah Lech,1,1,0
110906375776259520144,Seán Padraig,1,1,0
110906446529573289369,J G,1,1,0
110906837801230967809,Steven Haasis,1,1,0
100279030748061887683,Dave Skilton,1,1,0
110907729685061143010,Alexandra Brooke Fruhwirth,1,1,1
110908008150149927933,Melody Kmoch,1,1,0
110908560166753635125,Kim Snyder,1,1,0
110908620060118869442,Christopher Gomez,1,1,0
110908628914926369776,Ellen Potako,1,1,0
110908688637097764477,Wulf DelReno,1,1,0
110908886501219184187,Daniel GW,1,1,0
110909068750488777020,Austyn Grim,1,1,0
110909178125538059949,Brittne Epps,1,1,0
110909482417460947278,David Lemire,1,1,0
110909698647638328838,Kathy Blackwell,1,1,0
100279059475176371825,Alicia Royer,1,1,0
110910774974216556590,Anita Marathe,1,1,0
110911193645768572587,Chris Abrego,1,1,0
110911365790061343199,joshua blackwell,1,1,0
110911396416356446626,Michael McCool,1,1,1
100279328619251827325,June Irwin,1,1,0
110911561658981102007,Sydney Hoke,1,1,0
110911964067836177648,Nannette Berrios,1,1,0
110912100873497917426,Daniel Schrader,1,1,0
110912621190479425589,Chris V,1,1,0
110913245882258580941,C S,1,1,0
110913566348099758049,Cassie Herman,1,1,0
110914026743666078660,Zachary Ahl,1,1,0
110914157368611227415,Paula Jo Harakal,1,1,0
110914565764416620041,Bradley Harlacher,1,1,0
100279331504082032856,Ivalu Miranda,1,1,0
110914779736882443379,Rick Weissert,1,1,0
110914814243208332942,Manny,1,1,1
110915108450721478823,Thomas Goas,1,1,0
100279751166687690172,Lynn Cochran,1,1,0
110916074907835992311,Paul Jackson,1,1,0
110916279824155981174,Doug MacMaster,1,1,0
110916428417876941444,Xena's Life,1,1,0
110916505357278043309,hailey coppola,1,1,0
110916774397844976739,Ryan Eckhart,1,1,0
110917039947282629446,Reed Taylor,1,1,0
110917323709117543467,Colleen Carlbon,1,1,0
110918713136743898470,Heather Coyne,1,1,0
110918863535789084911,David Braxton,1,1,0
110919170326623584120,Martin Howell,1,1,0
100279923986640165982,Steve S,1,1,1
110919406808520922677,Robert Bratton,1,1,0
110920101300846907144,Brittany Blum,1,1,0
110920739980114702058,Vlad Fedorov,1,1,0
110920837654828351325,Mary Gander,1,1,0
110921157901096537243,Elizabeth Silvestro,1,1,0
110921174618076021443,Brendan Brousseau,1,1,0
110921582100981679492,Erin Karpich,1,1,0
110921747017981859004,David Bateman,1,1,0
110921866251549510610,Arlene Domenico,1,1,0
110921871210665974187,rachael schena,1,1,0
110922054958149762030,Nelson Rha,1,1,0
110922105831078685887,tina hamoui,1,1,0
100280011761793057998,Dillon Artim,1,1,0
110922367892631852665,Paul Strikwerda,1,1,0
110922910500716090826,Barbara Higgins,1,1,0
110922938267537632403,Tony Stevens,1,1,0
110922974561838994689,Now Gratified Dalton Thompson,1,1,0
110922981174885792694,Alfredo Ocho,1,1,0
110923137925564094739,Laura Mcdaniel,1,1,1
100280363545573722659,janet hartman,1,1,0
110923635236133576690,Shele Riggs,1,1,0
110923697780937586507,David Work,1,1,0
110923743718029026428,John Riopka,1,1,0
110923812890252973231,MeatMonkey X,1,1,0
110923918452207427917,David Scudder,1,1,0
110924380851783275845,Alicia Strada,1,1,0
110924769284107620971,tee Wms,1,1,0
110925020264430495443,David Moran,1,1,0
110925606285300857759,Javier Von Grokkenheiser,1,1,0
110926208663550244412,Renee Panaro,1,1,0
110926873606059134053,Ryan Cogan,1,1,0
110927383436912060876,amarildo pariz,1,1,0
110927582331853634626,Pete Trenham,1,1,0
110927787894286308609,Tim Cullington,1,1,1
110927876644668590360,Claire Cross,1,1,1
110927894038714563373,Clinton McCarley,1,1,0
110928037823598679845,xale brebag,1,1,0
110928234109259392987,Greg Brooks,1,1,0
110928521192602656691,Gregory Pastore,1,1,0
110929423470120682730,Jean Hose,1,1,0
110929515028841662588,Jamie Meyers,1,1,0
110929694157937682932,R. Scott Adams,1,1,1
100280393397600124438,Richard Guerin,1,1,0
110930180004718755281,Gary Jackson,1,1,0
100280579527662123761,Don Elm,1,1,0
110930776316972890006,Amy Tonkin,1,1,0
110931096056900907454,Krista Sheleman,1,1,0
110931097672298079351,Jackie Richwine,1,1,0
110931201898937109597,Walt Fromm,1,1,0
110931221780231446030,Gulnaz Hardin,1,1,0
100280681160313656517,Christina Battista,1,1,0
100280913711850609706,Scott Fry,1,1,1
110932048746313678010,Beanz Omatic,1,1,0
110932305721424346348,Thomas Bell,1,1,0
110932956695222781006,Kevin Kearney,1,1,1
100281096286910117659,Paul OHara,1,1,0
110933533075686530265,John Kirkner,1,1,0
110934749127268009257,john slaughter,1,1,0
100281122458345811303,Shane Wimer,1,1,0
110935525189750183579,Carlos Gonzalez,1,1,1
110935701562282766001,C G,1,1,1
110936056796065169841,caylacakes1,1,1,0
110936098218663633598,Rilly Connor,1,1,0
110936179005186397226,Dee Booker,1,1,0
100281260727670640732,James Tome,1,1,0
110936271137363471321,David Barnes,1,1,0
110936284257011114307,Doug Springston,1,1,0
110936494162224968527,Dave Hunter,1,1,1
110936740023140988661,Justine Lengel,1,1,0
110936779591058950510,Adam Broadwater,1,1,0
110936842996052653045,Jordan Foster,1,1,0
110937104170244732549,Marc Chris,1,1,0
100281347479974541580,Jennifer Lucier,1,1,0
110937270904566744360,Jon L,1,1,1
110937574178104433152,Lindsey Erhardt,1,1,0
110937841435358499962,Dennis Stover,1,1,0
110938069997869432885,Jaime Calero,1,1,0
110938141518864484423,Abigail Marx,1,1,1
100281706111748661568,Christine O'Gorman,1,1,0
110938408475309634392,Jnmizfire,1,1,0
110938632967118598556,Kunal Chandel,1,1,0
110938774072846978012,Andrew Amtower,1,1,0
110939719032642378921,ROCKY BROWN,1,1,0
110940185712370786339,Ryan Gould,1,1,0
110940674329449975097,Lane Keyser,1,1,0
110940705977764736887,Deborah Alston,1,1,0
110940832572974417747,Michael Richardson,1,1,0
110940950699118138644,Shelley Senghaas,1,1,0
110941402838771177840,Diana Case,1,1,0
110941532566259227896,Steve Just,1,1,0
110941830012711925896,Matthew flaharty,1,1,0
110942041365138116185,Sheila Gardner,1,1,0
110942077208904228863,Leeanne Hackney,1,1,0
100282267963711379438,Rene Coto Lazo,1,1,0
110943482817651946844,Megan Sanders,1,1,0
100282293281922464837,Joy Mom,1,1,0
110944148329373681832,Spencer Jones,1,1,0
110944179372132095977,Jennifer Shanholtz,1,1,1
100282524072391814132,Victoria Brown,1,1,0
110944794272926401200,Anthony Hempsey,1,1,0
110945223421970535416,kyle martin,1,1,0
100282786061551467488,Taryn Spencer,1,1,0
110945420081516429682,Steve Long,1,1,0
110945469912231758813,Nancy Gehret,1,1,0
110945491800413112044,Harsh Brahmbahtt,1,1,0
110945667865449347255,Benjamin Haus,1,1,0
110945756750083365964,locs cuz,1,1,0
110945975774347408665,Ryan Buchmann,1,1,0
110946345816992467979,Michelle,1,1,1
100282892348610222228,Karen Morris,1,1,0
110946417004562620734,Joyce Cochran,1,1,0
110946880593203768685,Mike Placzek,1,1,0
110947341807899312207,Ed Adams,1,1,0
110947487338020129423,Stacey Atwater,1,1,1
110947528014495636303,Thomas Auge,1,1,0
110947658818916217809,Daniel Pearson,1,1,0
110947780259065474211,Chad Ackley,1,1,0
100282994514712997559,Abraham Electric,1,1,0
110947996769729920462,Cynthia Ray,1,1,0
110948114407969285684,cristina torres,1,1,0
110948174644263673901,Nicole Friel,1,1,0
110948309371836003199,Monica Bodor,1,1,0
110948370691369691732,Jennifer Booth,1,1,0
110948567800054648474,Donna Marie Berchtold,1,1,0
110948859498683055963,Jessica Fox,1,1,0
110949023830377560381,Matt Mazza,1,1,0
110949524112183573064,Ellen Maslar,1,1,0
110949565308950064354,Arielle Shaver,1,1,1
110949574555707178459,Paul Ethridge,1,1,0
110949724799169135430,Heather Lingle,1,1,1
110950044423191060432,David Dinhofer,1,1,0
110950223687737805980,Sean Gault,1,1,0
110950450891237836740,Rick Ortiz,1,1,0
100283296213873580516,Idalis Gonzalez,1,1,0
110951008521051069113,Sabrina Tatalias,1,1,1
110951143770513701259,d plutko,1,1,0
110951485819781312441,Marilynn Kenna,1,1,0
110951732795370626530,Paul Kibler,1,1,1
110952040781549587603,Jeffery Hayes,1,1,0
110952206586978509862,Serge Kozhukhar,1,1,0
110952987866458044750,Austin Barth,1,1,1
110953169489591373346,Jeremy Fought,1,1,0
110953182992132086754,Abigail Cress,1,1,0
110953202452394421168,Kathie Kercher,1,1,0
100283581579135940068,Jarrod Tranguch,1,1,0
110954105414360231653,Damian Salgado,1,1,0
110954152255755029830,Mike Mccreer,1,1,0
110954204402007146584,A. K. Abboud,1,1,0
110954629863771341740,Lauren Gabriel,1,1,1
110954724862460672291,Michael Laverty,1,1,1
100283619552049880205,Brady Kump,1,1,0
110955381320852755036,Ray Wagner,1,1,0
110955870099204159386,Michael George,1,1,0
110956137998683770186,Nathan Meredith,1,1,0
110956152831664710773,JD McLucas,1,1,0
110956235605632040108,Randy Cashman,1,1,1
100283708365974325825,Jon LeBang,1,1,0
110956723259291772239,Peter Spoor,1,1,0
110956776063225719889,John Heidler,1,1,0
100283722764092381697,Suzann Wagstaff,1,1,0
100284586305057530186,Christine Phillips,1,1,0
110957998154400286956,Matt Spaulding,1,1,0
110958041168747665883,Alysa Blake,1,1,0
110958065458705574206,SenSaSion Rodriguez,1,1,0
110958168378793662202,Rich Walton,1,1,0
110958261404326707977,Roger Sheesley,1,1,0
110958537165555785695,Omar Atin,1,1,1
110958574854044968320,James Benson,1,1,1
110958685405037597423,Brian Flounders,1,1,0
110958935295452543496,Paul Falker,1,1,0
110959246238178808089,Tom Redlinger,1,1,0
110959474469847251032,Greg Long,1,1,0
110959739280699706105,Jasmine Jenkins,1,1,1
110959853730624580058,Jaclyn Krieger,1,1,0
110959966817808193785,C Latimer,1,1,0
110960001044148309363,Louanne Stephenson,1,1,0
110960345470090128599,Sonya Mancha,1,1,0
110961028145012440131,douglas snader,1,1,1
100284721239053785443,Roy Guzick,1,1,0
110961669861993317175,Susan Healy,1,1,0
110962256012431895397,Patrick Bolehala,1,1,0
110962396708230517046,Pauline Hoy,1,1,0
110963162581969763212,Josh Turner,1,1,0
110963438135965906891,James McKeown,1,1,1
100285106330932146573,Michael Testa,1,1,0
110964215141082933524,Kyle Shaffer,1,1,0
110964343624098260260,Emily Landon,1,1,0
110964491809405651897,Mark Simmons,1,1,0
110965039848973523312,Ben Mooney,1,1,0
110965579027398991584,Patricia Stimeling,1,1,1
110965650375769673469,King Jay,1,1,0
110965702632899983350,Larry Weader,1,1,0
110965746349568918880,Jeff and Maria,1,1,1
110965838871277627848,Uvesh Shaikh,1,1,0
110965926743614184101,Alex Winter,1,1,1
110965962942648919294,Paula Elam,1,1,0
110966253192518358979,Dean Haxton,1,1,1
110966282687813604189,Maddy Bfc,1,1,0
110966396576827235715,Jill Manuel,1,1,0
110966590134022409622,Athena Marsh,1,1,0
110966654787856345809,Fred R,1,1,0
110966837772378321414,Anthony Dalonzo,1,1,0
110966934655301307529,Sarah,1,1,0
110966948202654480911,Summer Smith,1,1,0
110966955812392671663,Lara Krefski,1,1,0
110967057780502685290,ben smith,1,1,0
110967821723372299349,scott laubach,1,1,0
100285249519943809564,Olivia Dontonville,1,1,1
110968235709442980164,Anna Prado,1,1,0
110968361840578781692,Mark Parkhurst,1,1,0
110968484340923341200,Joella Posey,1,1,0
110968640843530285130,James Mercuri,1,1,0
100285258650197539721,Lorri McGoldrick,1,1,1
100285459775007221699,Rosemary Durante,1,1,0
110968964418260504514,Noniko Dmitrieva,1,1,0
110969155080737562644,Madylyn Depew,1,1,1
100285571168584032011,Daniel MacMahon,1,1,0
100286043387945086998,Ismael Gaytan,1,1,0
110969735838374267116,Lucy Corbitt,1,1,0
110970264492233227850,Michelle Pratt,1,1,0
110970401869721405212,James Davis,1,1,0
110970473719797500503,Ruth Fuller,1,1,0
110970507014991620369,Justin Houck,1,1,0
110971275669581810794,Melanie Crane,1,1,0
110971279587976241520,Elie Albertini,1,1,0
110971422659937388297,Angela Goldenstein,1,1,0
110971564006044957340,lon R,1,1,0
110971666302222074275,Jason Ezratty,1,1,1
110972495691887079083,Michael Scales,1,1,0
110972781559180643322,Paddy Rock,1,1,0
100286404075305866980,"What's On The Floor? NJ, PA & DE",1,1,1
110973112131724283281,Enzo Martinez,1,1,1
110973331389850201328,Lori Mckenzie,1,1,0
110973712668995768918,david jones,1,1,0
110974161006435438034,Dean Sensenich,1,1,0
110974399592951457861,William Dehning,1,1,0
100286666061998322231,Karly Centanni,1,1,0
110974531328003119585,Fleur De Soleil,1,1,0
110974946741551579856,Maria Akgoz,1,1,1
110975165982262073811,Jeanine Cramblett,1,1,0
100286963803198920351,Cathy Moss,1,1,0
110975501697527331038,Jenn Foster,1,1,0
100287101891583783605,R Subramanian,1,1,0
110975589618557277585,Matthew McMann,1,1,1
110975929003443141002,Ashley Elizabeth Evans,1,1,0
110976215141142980532,Robert Wharton,1,1,0
110976314871632033084,Jay Katzenberger,1,1,1
110976319752121582855,Tiffany Floyd,1,1,0
110976823133459386570,Jack Kenna Jr,1,1,0
110977015052092667245,Jacob Hanchar,1,1,0
110977504667714144687,Levina Miller,1,1,0
100287305914437147775,LordDraekan,1,1,0
110977916359425224235,S Lael,1,1,0
110978191870817774406,Mike Julian,1,1,0
110978238495007302891,Ramanathan Vignesh,1,1,0
110978595488908084174,Victor Eperthener,1,1,0
110978687271907814368,Rebecca Lequerique,1,1,0
100287521758471935037,Jasmin Martino,1,1,1
110978841817674070700,Desiree Hollomon,1,1,1
110978871584149217179,Patsy Fo,1,1,0
110979423151770736059,Nathan Pham,1,1,0
100287788783211279524,Shane Gallagher,1,1,0
110980269821805732707,Rose Gerber,1,1,0
110980363538317937458,Jennifer Steen,1,1,1
110980910296254218712,Aaron Fischer,1,1,0
110981493903856501133,Evan Smith,1,1,0
110981652131798930282,Marilyn Bertges,1,1,0
110982067269237608326,Dana Dillon,1,1,0
110982827361199236181,Rod Hackenburg,1,1,0
110982964612873657154,Chris Rafa,1,1,0
110982987176176257646,Donald Wilcox,1,1,0
110983667055063819454,trey coates,1,1,0
110983820112682807755,Adam Hall,1,1,0
110984578333083089720,Caitlin McCabe,1,1,0
110984820833146426661,Kristin McGeorge,1,1,0
110984975078691376020,Benny Philip,1,1,1
110985095528256834113,Brad Orme,1,1,0
110985635609155600421,Linda Morrison,1,1,0
110985724642174198173,Travis and Tabitha Norris,1,1,1
110986203819843259877,g c,1,1,0
110986263575625642051,Aliya D,1,1,0
110986831055653002812,Michael Leming,1,1,0
110986913572614509570,Alonso Reyes,1,1,0
110987007655183246521,Theodore smith,1,1,0
110988005635074818443,Ron Sechler,1,1,0
110988109824371347631,Jerry Ondo,1,1,0
110988888811430895589,Roberto Vitale,1,1,1
100287838914172681883,Jared Wilson,1,1,0
110989203108812911857,Naomie Inas,1,1,0
110989355276107693215,leo tysak,1,1,0
110989492896352647680,madnessmike12345,1,1,0
110989510983950681131,buddy bonsell,1,1,0
110989626494427467524,Matt Hepworth,1,1,0
100288138447800186030,Matthew Gaudet,1,1,1
110990109674809339649,Janelle Wunderly,1,1,0
110990379943048696033,Donovan Bailey,1,1,0
110990485836523402041,Joey Rolland,1,1,0
110990542959627085466,Fobb Perez,1,1,0
110990780197120972362,Christian Hipszer,1,1,0
110990813763280374635,Jay Villeneuve,1,1,0
110990897503659717118,Mike Harwood,1,1,0
100288249667951684114,Donna Isaacs,1,1,0
110991810272650593173,Robert Gaughan,1,1,0
110991830363272965340,Kendra Peacock,1,1,0
110991841015396495986,William Moore,1,1,0
110992030756192052596,Keith J Oshman Jr,1,1,1
100288565293139224121,Carlitos Way,1,1,0
110992394890784783971,Christopher Craig,1,1,0
110992501475145300506,edward obert,1,1,1
110992645780972032746,Tammy Newswanger,1,1,0
110993213711672388931,Alyssa Lewis,1,1,1
110993644424138816268,Amanda Delgado,1,1,0
110993727567727150089,Elaine Vincent,1,1,0
110994174048446214418,Carolyn Grundstrom,1,1,0
110994796088895788624,Darlene Bogart,1,1,0
110994924173278049698,Marsha Hughes,1,1,0
110994931253049628520,Katelyn Bradshaw,1,1,0
110995905978196800211,Chris Reese,1,1,0
110996224277668800799,Rita Ricciardi,1,1,0
110996323267473988854,wanda rivera,1,1,1
110996627103485594720,jake horth,1,1,0
110996672278144302343,Jeff Kirkpatrick,1,1,0
110996779511224170263,Mikayla Richards,1,1,0
100288848120295326511,Justin Snodgrass,1,1,0
110996882982050166660,Debbie Conners,1,1,1
110996886900879509395,Eliezer Dufresne,1,1,0
100289657441468038798,Jeffrey Fondelier,1,1,0
110997686967781836817,Sophie Morrigan,1,1,0
110998316311264468952,Daniel Pellacore,1,1,0
110998581180009116858,annmarie burke,1,1,0
110998775460153056318,Joe L,1,1,0
110998934150290247093,Matt Weiner,1,1,0
110998937410282123712,Jacqueline Moore,1,1,0
110999145212916716879,C Nguyen,1,1,0
110999282932877409686,Justin Raymond,1,1,0
110999332177492620293,Brock Wojichowski,1,1,0
111000236935156030373,Noah Zajac,1,1,0
111000291862031570478,Bruce Mull,1,1,0
111000678212044323013,Brian McEvoy,1,1,0
111000718265794284820,Karen Thompson,1,1,0
111000747873653346916,François MARIE,1,1,1
111001222862622034529,Brenton M,1,1,0
111001815640583121759,Keith Mann,1,1,0
111002099323144253297,Steve Edholm,1,1,0
111003136716628134838,Kellie johnson- duverger,1,1,0
111003307083430922656,Puzzle Spun#7,1,1,1
111003626750835187623,Nunya Business,1,1,1
111003952334622559111,Thomas Mayberry,1,1,0
111004173960829167980,kamar clayton,1,1,0
111004193487425941104,David Distefano,1,1,0
111004215007426895861,Some YouTube Guy,1,1,0
111004368227383899490,James Gubitosa,1,1,1
111004814299557094366,LK Stimeling,1,1,0
111005006728969298984,Vince Calvitti,1,1,0
111005530416085807689,Survell,1,1,0
111005675382464609524,Steve Valetta,1,1,1
111005743681908420089,Trish Timinski,1,1,0
111005743716945157011,Alex Karpowicz,1,1,1
111005854793807257761,Dan Pellas,1,1,0
