date,platform,text,sentiment
1547953844483,google,It's such a nice place. Probably I will come back soon!,positive
1547943067198,google,Not so romantic right across the street from the family court building😂🤦🏽‍♀️🙄,negative
1547972968292,google,"(Translated by Google) Very. Good And pleasant. Sperience

(Original)
Muy. Buena. Y. Agradable. Esperiecia",positive
1548038656464,google,It's nice and modern.,positive
1548036409253,google,little small status and hard parking,negative
1548151937532,google,What a great place on christmas.  So many great vendors and places to eat. You can purchase handmade gifts from all around the world. Gets a bit crowded but absolutely worth it. It's right down the street from the tree which is also another great site. All the shops closed down at about 8 so definitely give yourself some time to walk around.,positive
1548191345460,google,I miss the old park with the Water fountain  ..they was good times then it was a great park to just relax by that water fountain ⛲️ or take ur girl or wife here to get some nice pictures or what ever just eat some lunch ..it was very nice in the spring or summer especially the smell of good food surrounding u all around ..it was a great place I don’t know why they had to change it !!! But love being down here great views surrounding by some nice people just seeing everything down there is nice ...,positive
1548173174673,google,"They ruined this place with the renovations, was way better before. The new ""fountain"" makes me sad.",negative
1548180720759,google,"(Translated by Google) I felt true love. Ideal to take pictures with your partner.

(Original)
Sentí el verdadero amor. Ideal para sacarse fotos con tu pareja.",positive
1548268926460,google,One of my favorite places in the city! When the christmas market is on .. ..it's a must visit!,positive
1548279345273,google,"Probably one of the most iconic ""parks"" in the Philly area. I always like to walk thru it when I'm in Center City and just take in the sights and sounds. Its directly in the ""heart"" of the city and is appropriately named.
Definitely a place you need to check out during your trip to Philadelphia.",positive
1548271960609,google,love the new look and cheese steak.,positive
1548207204493,google,Always A Great Visit,positive
1548204123615,google,What’s not to like about the Love Park? :),positive
1548265218707,google,Beautiful Ambiance,positive
1548342229663,google,It look good,positive
1548336675364,google,Home for homelessness for n the night,negative
1548347702776,google,Beautiful Memories,positive
1548333383855,google,"(Translated by Google) Monument very small. I was expecting a bigger

(Original)
Monument très petit. Je m attendais a plus grand",negative
1548392088734,google,"We were there for the Christmas village which was amazing. Very well organized, plenty of local shops, delicious pretzels, wine vendors, beer vendors, hot chocolate stands, and awesome Santa to take photos.",positive
1548385942845,google,Nice place to walk with your love.,positive
1548496105168,google,I went to the bank across the street but i like the fact you can come of the trolley or sibway to city hall and sit right there and eat. Nice change to center city,positive
1548536000638,google,Nice place since remodel family freindly,positive
1548462256270,google,Great memories at this park.,positive
1548480936332,google,Philly Native,neutral
1548492711236,google,A classic,positive
1548566955492,google,This park contains the iconic LOVE statue and is a great photo opportunity. There’s all kinds of vendors from food to clothing to home and decors. It’s more of a German theme Christmas village..,positive
1548585373470,google,I love going there now that the city fixed up Dilworth park ypu can sit and enjoy the sights fresh air and just enjoy the sights.,positive
1548626719382,google,Always a good place to visit.,positive
1548612109068,google,Outdoor ping pong in center city..what's not to love,positive
1548617617430,google,Great park,positive
1548612211801,google,Wow place in Philly,positive
1548646103701,google,Nice place to visit,positive
1548685216309,google,Great,positive
1548779497088,google,Great Christmas visit.  Everyone should visit next year,positive
1548795372216,google,It's not what it used to be but it does look a lot better.,neutral
1548725902651,google,#shaded,negative
1548881254486,google,I love Love park! The Christmas Village is always fun to visit. The parking can be frustrating but there is underground parking garage right below the park! Not that expensive... I remember it was less than $15 when I parked for an hour.,positive
1548849623226,google,Its so beautiful there,positive
1548858324891,google,Love the park and themes,positive
1548843027170,google,Lovely,positive
1548839830191,google,"(Translated by Google) There is the original monument of love and love, a square that is on the way to museums

(Original)
Se encuentra el monumento original de love y amor, una plaza que esta en el.camino a los museos",positive
1548911867757,google,Extremely well  known tourist attraction.  Lived in philly my whole life and only ever visited  it twice,positive
1548968641451,google,Very clean and a lovely place to visit when u come to phily,positive
